scenario_uid,source,split,outcome,gate_lo_m,gate_hi_m,reconstruction_residual_m,components_forward,components_aligned,nearest_gap_m,nearest_lo_m,nearest_hi_m,nearest_lane_types,nearest_is_route_lane,lane_change_left_crosses,lane_change_right_crosses
waymo:training_20s:55db03cba3740dae,waymo,test,ok,-1.7537215947315996,35.184676794773715,3.552713678800501e-14,4,4,0.8090947814628962,35.99377157623661,42.89135033402741,LANE_SURFACE_STREET,False,False,True
waymo:training_20s:55fd7cba7a0c29df,waymo,train,ok,-4.825734759782693,5.0095393254389196,8.260059303211165e-14,3,3,0.7943171997405019,-9.607997001707275,-5.620051959523195,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:562f7a759534353e,waymo,train,ok,-3.1404463867218597,3.140438496551005,5.417888360170764e-14,2,2,79.93213256773754,-90.43565254808357,-83.0725789544594,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:565394236c090b08,waymo,test,ok,-1.6219207829327829,7.5696097728492555,5.062616992290714e-14,1,1,,,,,False,False,True
waymo:training_20s:56c4d24a369295b0,waymo,test,ok,-5.590728501420513,1.855613405006697,2.5979218776228663e-13,5,5,6.682725721767925,-19.624929447559026,-12.273454223188438,LANE_SURFACE_STREET,False,True,False
waymo:training_20s:56c70660e3097303,waymo,train,ok,-3.849961129662152,3.7921858055543063,1.318944953254686e-13,2,1,85.74501305937518,-100.0,-89.59497418903733,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:5716af503e89250f,waymo,train,ok,-5.18297899351914,9.775537716643473,7.709388682997087e-13,2,2,1.647529520021041,-10.080539879908997,-6.830508513540181,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:57865d07276be12c,waymo,train,ok,-5.962368534866887,5.547660128140712,8.970602038971265e-14,2,1,32.805157379972336,38.35281750811305,100.00000000000009,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:57adc2f7741c09c,waymo,test,ok,-3.599532163820763,3.5995279424458895,5.595524044110789e-14,1,1,,,,,False,True,True
waymo:training_20s:57e3a148735da8b4,waymo,train,ok,-9.493050486354656,2.0359052892993694,1.1901590823981678e-13,3,1,49.04330890409445,51.079214193393824,80.22980698030477,LANE_SURFACE_STREET,False,True,False
waymo:training_20s:57e9e3d0547ad442,waymo,train,ok,-6.488401710638112,31.8616974841913,3.197442310920451e-14,4,1,14.843356925899936,46.705054410091236,72.46831482985894,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:5801ab9a5b98fd9b,waymo,train,ok,-10.747519500573574,9.117025518264505,1.4210854715202004e-14,1,1,,,,,False,True,True
waymo:training_20s:581c082895b85c34,waymo,test,ok,-2.7836889031820373,3.2498174996627,1.545430450278218e-13,1,1,,,,,False,True,True
waymo:training_20s:586a736a45209b07,waymo,train,ok,-1.9842468500136548,1.9842468500138815,4.907185768843192e-14,1,1,,,,,False,False,False
waymo:training_20s:589267cf6c864dd6,waymo,test,ok,-4.0480676076432935,4.048132777523367,4.618527782440651e-14,3,2,67.8256815597569,71.87381433728027,79.07694942379618,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:589e991699e9ce3f,waymo,train,ok,-1.5950298388120514,8.292545282346156,1.2967404927621828e-13,2,2,34.204294449176686,42.49683973152284,47.29577240430015,LANE_SURFACE_STREET,False,False,True
waymo:training_20s:58a441a0aac43b73,waymo,train,ok,-1.4804462979101058,1.6647651156800785,1.4432899320127035e-14,2,2,76.04335346046732,77.7081185761474,83.22982736069534,LANE_SURFACE_STREET,False,False,False
waymo:training_20s:58fafc00caf68a27,waymo,test,ok,-65.67538309488191,17.001811584548477,0.0,3,2,14.898830537501482,31.90064212204996,36.48294128835482,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:593a53edf366510c,waymo,train,ok,-3.3370892885241026,3.337148435434223,7.593925488436071e-14,3,3,17.995818847085356,-100.0,-21.332908135609458,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:593e279a86edbc31,waymo,train,ok,-1.5182597692895272,4.645328711849065,1.865174681370263e-14,2,2,78.61640058829366,83.26172930014272,89.16462274980401,LANE_SURFACE_STREET,False,False,True
waymo:training_20s:59404500d7d95063,waymo,test,ok,-1.4896652520630118,94.38161760260505,8.526512829121202e-14,1,1,,,,,False,False,True
waymo:training_20s:59534aabcb437439,waymo,test,ok,-8.885343940300226,5.951245062445768,2.469136006766348e-13,3,2,1.8235042989085937,-14.144020091064718,-10.70884823920882,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:596570d431a03fda,waymo,train,ok,-2.4733796894288234,2.473379075698105,8.526512829121202e-14,1,1,,,,,False,False,False
waymo:training_20s:596606f7debd767f,waymo,train,ok,-3.909291538054992,3.909291538054922,1.056932319443149e-13,3,3,66.65852556234994,70.56781710040485,76.46864698770668,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:596a2fbdc5cb19d,waymo,train,ok,-25.417925725806764,35.60651539186563,1.0267342531733448e-12,4,3,34.72662741862213,-69.93446985324552,-60.1445531444289,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:5972c05f8d6269fa,waymo,test,ok,-2.972703441118224,2.972625643400204,1.1723955140041653e-13,1,1,,,,,False,True,True
waymo:training_20s:5984a14b82b514f4,waymo,train,ok,-10.144085573374904,6.288444569316431,7.638334409421077e-14,2,2,70.1716017846925,-85.75475437988604,-80.31568735806741,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:598ffea9a5b1f553,waymo,train,ok,-5.711132774592029,4.3746989745218166,5.5067062021407764e-14,4,4,42.20875968429641,-51.725591610132376,-47.91989245888844,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:599d97faac3f30de,waymo,train,ok,-2.34941378999869,2.3494137899980796,1.971756091734278e-13,3,3,35.424968745525106,-41.69348961670098,-37.7743825355238,LANE_SURFACE_STREET,False,False,False
waymo:training_20s:59fe7c42c850bd2,waymo,validation,ok,-1.576349780570564,1.6753289100890298,1.100008972798605e-12,1,1,,,,,False,False,False
waymo:training_20s:5a059ef22b598706,waymo,train,ok,-3.6188529733137385,3.618871949444403,1.2523315717771766e-13,4,3,13.918726722004047,17.53759867144845,41.426000676206485,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:5a34e38acd071ff,waymo,train,ok,-1.7905210731017307,5.4068817006082055,2.9976021664879227e-14,2,2,1.6134159959064205,-7.110494288691939,-3.403937069008151,LANE_SURFACE_STREET,False,False,True
waymo:training_20s:5a666cb47e62eda4,waymo,test,ok,-5.59252433221585,37.719393065905834,1.5631940186722204e-13,5,3,1.8186000717458004,-10.883245177534377,-7.411124403961651,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:5b26ea4453e4d5b4,waymo,train,ok,-1.5172684599079183,8.006190412203749,6.439293542825908e-15,2,2,45.054340444357294,-53.47309988284172,-46.57160890426521,LANE_SURFACE_STREET,False,False,True
waymo:training_20s:5b64cff15c7b3490,waymo,train,ok,-7.069492690682292,1.6174164768486148,6.856737400084967e-13,5,4,1.9992219175460408,3.6166383943946556,10.620306032954133,LANE_SURFACE_STREET,False,True,False
waymo:training_20s:5b9f9eda98319ffc,waymo,train,ok,-1.6499280742877542,1.6499357266354235,1.887379141862766e-13,2,1,80.0081652744994,-89.54992788180374,-81.65809334878716,LANE_SURFACE_STREET,False,False,False
waymo:training_20s:5ba0d832edf01b2e,waymo,validation,ok,-8.363084770947928,1.7402063555122005,3.97237798210881e-13,1,1,,,,,False,True,False
waymo:training_20s:5bc54f6a6f3bd807,waymo,train,ok,-12.898178413908235,37.4193889581448,4.973799150320701e-14,2,3,51.98923407528107,-71.5992205155318,-64.8874124891893,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:5bcab67d196af046,waymo,validation,ok,-9.073795924418182,4.958383667814837,9.592326932761353e-14,4,4,2.1972982178298315,7.155681885644668,10.526987780508634,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:5bcfe76645d31a72,waymo,train,ok,-11.635523945523628,64.5670391776907,1.7763568394002505e-15,4,4,1.2380477674196175,-16.25718511907951,-12.873571712943246,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:5c194208ef08ac84,waymo,test,ok,-6.973805391020017,35.610239957807906,9.059419880941277e-14,1,1,,,,,False,True,True
waymo:training_20s:5c6086541dea3374,waymo,test,ok,-3.078093564365492,3.0781122402557113,3.197442310920451e-14,3,3,83.6638222458879,-93.07191053707888,-86.74191581025339,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:5c7a350ec87f2c7c,waymo,train,ok,-4.430103052469612,1.6474056726131328,9.237055564881302e-14,3,2,2.264842977086623,-10.790797215046666,-6.694946029556235,LANE_SURFACE_STREET,False,True,False
waymo:training_20s:5c9ee6e20c9e130e,waymo,train,ok,-3.101855159123329,3.1018613698082644,3.108624468950438e-14,1,1,,,,,False,True,True
waymo:training_20s:5ca1aae601b474f0,waymo,validation,ok,-11.527497324293007,3.3247182060126597,1.3988810110276972e-13,6,3,67.35853769506133,-90.24763267894913,-78.88603501935434,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:5cae2e80a1f1bf93,waymo,train,ok,-1.9151128211434651,8.381041230770045,8.37108160567368e-14,2,2,48.447555622860996,56.82859685363104,69.12942430162093,LANE_SURFACE_STREET,False,False,True
waymo:training_20s:5cde397c9c174bc7,waymo,train,ok,-3.773636887366467,7.2653978559576124,3.197442310920451e-14,2,2,73.03332864336826,80.29872649932588,87.94309128525617,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:5ce1a7ceea6081d0,waymo,validation,ok,-8.775941460565562,4.8340358634088405,1.5631940186722204e-13,4,4,1.0029201485876653,5.836956011996506,10.394769058348743,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:5cf65435bd8d356c,waymo,validation,ok,-1.620532092715261,1.6205400947776238,1.4654943925052066e-13,1,1,,,,,False,False,False
waymo:training_20s:5d107152e91ca66c,waymo,test,ok,-5.230077176792379,5.2151991261667465,2.362554596402333e-13,5,5,0.3323111600299935,5.54751028619674,12.892178048427809,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:5d25ddb0ebfead6d,waymo,test,ok,-11.947940619666877,1.7261864243325362,4.085620730620576e-13,2,2,2.4100839405358867,4.136270364868423,7.2886338266259685,LANE_SURFACE_STREET,False,True,False
waymo:training_20s:5d2aaf73c208402b,waymo,train,ok,-4.756865279127869,1.427848916877735,2.886579864025407e-14,3,2,61.248086613233085,62.67593553011082,75.69272253331604,LANE_SURFACE_STREET,False,True,False
waymo:training_20s:5d46a96f9ea9bbe9,waymo,test,ok,-8.720359490155902,1.6694491596663936,4.3876013933186186e-13,4,3,0.20766650722359836,1.877115666889992,13.566462508241642,LANE_SURFACE_STREET,False,True,False
waymo:training_20s:5d76505dd05e7f97,waymo,train,ok,-5.692684728606166,9.102808876575608,3.9879211044535623e-13,4,6,20.17433911312513,-89.9713046276197,-25.867023841731296,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:5db1398d2fd4213a,waymo,train,ok,-40.91387395261009,27.35700823689886,1.1723955140041653e-13,9,5,0.8136599977789452,28.170668234677805,52.04469503218462,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:5dc7f90d59c93b68,waymo,train,ok,-5.785624465733291,1.8712561827787242,1.5543122344752192e-15,3,3,33.44442246745978,-100.0,-39.23004693319307,LANE_SURFACE_STREET,False,True,False
waymo:training_20s:5dddac135eb988fb,waymo,train,ok,-8.941208258273797,6.800182820853387,2.3447910280083306e-13,4,4,31.544241965429343,38.34442478628273,54.08467780813433,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:5de67d6ba79ee0f3,waymo,train,ok,-2.263915565300563,11.724580613161871,8.881784197001252e-15,4,2,34.855792600137356,46.580373213299225,46.669371691168124,LANE_SURFACE_STREET,False,False,True
waymo:training_20s:5e1b1a21d0e4c049,waymo,test,ok,-8.421290470978324,1.8810410551504846,2.0761170560490427e-13,3,1,7.050152657851097,-40.01282502547469,-15.47144312882942,LANE_SURFACE_STREET,False,True,False
waymo:training_20s:5e42890a59cdffd5,waymo,train,ok,-5.5360600858630855,1.7533106965837273,1.509903313490213e-14,4,3,34.42478161324402,36.17809230982775,47.14012685665671,LANE_SURFACE_STREET,False,True,False
waymo:training_20s:5e7bbc00b872c2ba,waymo,validation,ok,-4.168769328327037,4.168769453372858,5.417888360170764e-14,1,1,,,,,False,True,True
waymo:training_20s:5e7db6a0e4e0b618,waymo,test,ok,-5.105337483486206,5.81918295915262,7.460698725481052e-13,1,1,,,,,False,True,True
waymo:training_20s:5e8534d7c4b5551,waymo,train,ok,-8.49172937993999,2.8122175529011098,4.973799150320701e-14,2,2,1.3765438903574179,-13.425204740050575,-9.868273270297408,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:5e8b97bfe5b7ebbd,waymo,train,ok,-5.271713802996442,8.91507895865103,1.2079226507921703e-13,2,2,60.50401004264945,69.41908900130048,76.17101842009649,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:5ed4451455b9d123,waymo,train,ok,-5.037465379532942,1.9198668682277393,4.156675004196586e-13,1,1,,,,,False,True,False
waymo:training_20s:5ee4ce8c84a89042,waymo,train,ok,-17.46437421368232,8.046084162335072,4.263256414560601e-14,6,5,1.6941335811865255,9.740217743521598,18.63821600926859,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:5f10517dadeaa464,waymo,validation,ok,-2.300527441092348,8.657544889605646,7.105427357601002e-14,6,6,0.5072540940617642,9.16479898366741,16.595390340514342,LANE_SURFACE_STREET,False,False,True
waymo:training_20s:5f6ca9a3794c422d,waymo,test,ok,-8.169231933353213,1.4499646832932096,1.5276668818842154e-13,4,3,34.352947660633745,-42.81036742304853,-42.52217959398696,LANE_SURFACE_STREET,False,True,False
waymo:training_20s:5f7aa9b5c56e852f,waymo,train,ok,-2.928073183776693,2.9280182103765675,5.648814749292796e-13,2,2,90.36900330852465,-100.0,-93.29707649230134,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:5f7e449e3979f4ed,waymo,validation,ok,-4.321846499410539,4.318367281082111,7.105427357601002e-15,2,1,36.782562790603386,41.1009300716855,70.07320903265864,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:5f811ad7d73a193b,waymo,test,ok,-2.4857759454573216,2.485778298942661,1.5987211554602254e-14,2,2,10.360616236757624,12.846394535700284,18.504771927917986,LANE_SURFACE_STREET,False,False,False
waymo:training_20s:5f8217a5da0b24ff,waymo,train,ok,-3.5423877721988517,3.592054634883704,7.993605777301127e-14,1,1,,,,,False,True,True
waymo:training_20s:5f9decd12344b723,waymo,test,ok,-4.10149880503843,28.451128046032462,7.069900220812997e-13,2,3,0.8141684217496596,29.26529646778212,45.79411739593897,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:5fa35bbf2befbad2,waymo,train,ok,-1.8302014842869174,98.28256585494972,5.684341886080802e-14,2,2,85.38597638140428,-100.0,-87.2161778656912,LANE_SURFACE_STREET,False,False,True
waymo:training_20s:5fc4b2e96ccc368c,waymo,test,ok,-12.42680618851792,1.7526050942505687,9.414691248821327e-14,1,1,,,,,False,True,False
waymo:training_20s:5fcbb65859bc6482,waymo,train,ok,-8.848604582419284,1.8521766033936728,0.0,7,6,0.3272591493660002,2.179435752759673,8.751284046235014,LANE_SURFACE_STREET,False,True,False
waymo:training_20s:5fdf1a22c0e5a1ff,waymo,train,ok,-4.916486414401069,8.375131187117875,1.936228954946273e-13,5,3,1.6401447947647885,-9.730650575583113,-6.556631209165857,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:5fe912210f94246e,waymo,test,ok,-1.805049748336321,9.056160206518822,4.654054919228656e-13,1,1,,,,,False,False,True
waymo:training_20s:5ff72592c8ff8323,waymo,train,ok,-3.353768867402174,3.3152648548045422,3.952393967665557e-14,2,2,78.40281510971772,-89.98546730426736,-81.7565839771199,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:5ffa2bf1d801b3e7,waymo,test,ok,-1.586148024541705,1.5861479714431563,5.1736392947532295e-14,1,1,,,,,False,False,False
waymo:training_20s:6042e6c648fca15d,waymo,test,ok,-2.869095879478735,14.04454128436442,7.105427357601002e-15,3,3,35.19028968832085,49.23483097268527,54.68117637621094,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:6069c0771c753814,waymo,validation,ok,-8.503979503349331,6.806524746652846,1.1013412404281553e-13,2,1,30.28938023754716,-68.12574280065918,-38.79335974089649,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:606bd9206b0d9d4e,waymo,train,ok,-2.058249234836632,5.14610874272794,6.217248937900877e-15,1,1,,,,,False,False,True
waymo:training_20s:6077439a3ba68dfb,waymo,train,ok,-4.926637554524825,62.3990770246072,2.0605739337042905e-13,4,5,1.569543941715188,-10.071559095061687,-6.496181496240013,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:608054b986d60d43,waymo,test,ok,-15.527916187047397,15.016677274263472,9.947598300641403e-14,2,1,39.9594760789233,-100.0,-55.4873922659707,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:60abc1640b389234,waymo,test,ok,-9.62167586154945,1.6921078254027102,1.971756091734278e-13,5,3,0.914604366658144,2.6067121920608542,5.425145435153794,LANE_SURFACE_STREET,False,True,False
waymo:training_20s:60c50e75cc67aecb,waymo,test,ok,-1.7352143512804865,9.29163601477704,1.2434497875801753e-13,1,1,,,,,False,False,True
waymo:training_20s:60c54f758a7785c7,waymo,train,ok,-1.7213311285472421,100.00000000000001,1.4210854715202004e-14,2,2,1.3782839147600108,-7.19514880317854,-3.099615043307253,LANE_SURFACE_STREET,False,False,True
waymo:training_20s:60dc8cc57fee29d7,waymo,train,ok,-4.969964259036119,5.1244899036463165,1.127986593019159e-13,1,1,,,,,False,True,True
waymo:training_20s:61006c66d17b25c5,waymo,train,ok,-8.89040050817556,9.011553446141239,7.389644451905042e-13,4,3,1.493184219470379,-14.03344045425294,-10.383584727645939,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:61241dec97301c74,waymo,train,ok,-3.274208304456219,88.64390089447957,5.684341886080802e-14,3,2,0.03203338994904925,88.67593428442862,98.87459511424726,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:6153d2186059ad50,waymo,train,ok,-4.802161608750669,1.737731458180446,3.197442310920451e-14,1,1,,,,,False,True,False
waymo:training_20s:61683f2fc8e192e,waymo,train,ok,-6.575672456039668,3.6359484307818106,7.238654120556021e-14,2,2,79.43530044126581,83.07124887204762,99.99508245435976,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:61a1985bf95d912c,waymo,test,ok,-4.519720971810893,28.43061523743007,5.1514348342607263e-14,7,6,1.1994269550615453,-9.354219113684536,-5.719147926872438,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:61d199ae8fe70d13,waymo,train,ok,-8.366185960480117,2.1820764583683654,2.5002222514558525e-13,1,1,,,,,False,True,False
waymo:training_20s:61d85500d2594f06,waymo,test,ok,-2.1063360061095238,5.075706016039463,3.68594044175552e-14,3,2,16.541918382592307,-20.562737255424707,-18.64825438870183,LANE_SURFACE_STREET,False,False,True
waymo:training_20s:623133fe85dd8a11,waymo,train,ok,-1.6724631727110892,5.291126963846018,2.3447910280083306e-13,1,1,,,,,False,False,True
waymo:training_20s:627470a6ca72c50e,waymo,train,ok,-14.113093165848909,1.7353490130869051,1.7763568394002505e-15,4,3,35.353545109352055,-61.934886287591894,-49.466638275200964,LANE_SURFACE_STREET,False,True,False
waymo:training_20s:62a0b05d39e4690a,waymo,validation,ok,-5.0935497452307885,11.600555129542466,2.1316282072803006e-13,4,3,1.1324368432975689,-9.716974439516719,-6.225986588528357,LANE_SURFACE_STREET,False,True,True
